id,label,attribute,attributeNum
715,嗯……虽然很震撼，私以为，凡是弘扬国家军人誓死护卫国家的军人精神的片子基本都不会差，但这部电影也没那么好上天，血腥的场面除了带来残酷和恐惧，不是所有感动和内心的震撼非得死人非得血肉横飞的，导演好像陷入误区，心灵的震撼不应该被鲜血吓得不敢看,comment,1
716,和去年某爆款各自的优缺正好能够互补。以场景为主导的操作方式无可厚非，但我始终认为故事和人物始终才是最能走进人心的。你不能完全依靠大段独白传情达意，或要求观众突然提一口气地动情。恰恰是在不该简洁的点太简洁，不该复杂的点太复杂。优点太多，太“耀眼”，无需赘述。,comment,1
720,林超贤的场面调度和演员“调教”能力一如既往地优秀，飞沙走石，血肉横飞的临场感可以说是电影院特供了。没有刻意煽情，没有个人开挂，有的只是我海军战士无所畏惧的勇气和团结作战的精神。唯一的女军人佟莉也是巾帼不让须眉，非常帅气了～～,comment,1
730,林超贤对于战争、动作场面的调度能力越强，就愈发令人觉得其对人物对话的在意程度越来越低，以至角色基本变成形式化符号。血肉横飞确实反映了战争的残酷，可其中一部分镜头显然已不是这般功效，触动心弦的情感某种程度被削弱。弹道展现降格处理的反复使用，如同部分特效的观感一样，过犹不及。,comment,1
731,完全不明白为了救一个女人死那么多重要的人物，简直操了，劳资想一枪嘣了那个女的，妈卖批，看的气死我了，3d也不怎么清楚，眼睛花到不行。,comment,1
741,没有同一个导演的另一部湄公河行动好看，全篇感觉下来线很乱，敢情还是一部半拉子军事武器科普和尬尬的爱国主义教育片。豆瓣这个评分我觉得很讶异就是了……,comment,1
744,制作精良，场面，枪械，扣人心弦的枪战和节奏导演都把握地很娴熟，作为这样类型的电影，林超贤还是很会拍的！可是还是没法超过四星，因为故事真的还是很套路，叙事没啥创新，看了一半儿基本猜到接下来要发生什么，会不会有人死....很多悲壮的桥段也太over acting了。 P.S: 不想被爱国主义绑架,comment,1
749,巨顶，顶到嗓子眼，完全不想让你歇会，直到看爆炸和血肉横飞到疲，10分钟不到的情感戏倒稍有tough，可那是导演很不情愿赏的，此外黄景瑜的颜可食用。,comment,1
750,带妈妈一块看的电影  不说剧情  但是已经很感激自己生在一个和平年代了 和被恐怖主义挟持相比我已经很幸运了,comment,1
752,剧情推动也太生硬了吧,comment,1
761,海清这个角色真是让人不知道说什么了…………剧情也是基本没有，看看对面湄公河行动也是一通乱打，可起码有剧情啊！,comment,1
763,战术行动拍的太杂乱，彼此配合太弱，帮派枪战的风格清晰可见；剧情人物略有生硬，还是没有彻底摆脱以往主旋律电影的刻板僵硬脸谱；各种伤亡的真实感好评，娃娃兵好评。作为一部主旋律商业片向前跨出了一大步，已经有好莱坞大片的味道了。,comment,1
768,这片子怎么做到不分级的我也是服了。讲真比战狼是脑子正常多了。全片最惊吓到我的一个瞬间是片名从军舰旁边的海里冒出来的时刻，前一秒还在枪战完全没预见到这特么就出巨型特效了，一下子海里出个比军舰还大的东西还心想“卧槽这他妈还斗海怪呢？”,comment,1
782,海清烂出个人巅峰。不甘心一条故事主线，为了给炸炸炸提供动机，也就无所谓人物，文戏作用仅是立falg，对强者无敌的口号无感。各种超常规镜头运动，爽死，视效很棒，看片尾主要是韩国香港和美驻华做。银幕上扬我国威，银幕下春节档观众聊军用攀登绳能不能回收,comment,1
784,剧情有点跳，不连贯，但是看个热闹。很火爆，战争就是残酷的。,comment,1
787,片名的特效设计很有创意，整部电影算得上是一部很硬核的战争片，但不能因为怕导致战狼式的主旋律歌颂就不去表达情绪。因为没有找到情绪释放点，所以看的非常累。如果把这个电影当做类型片，并不比战狼强很多。,comment,1
792,丧尸版《战狼》+《拯救大兵瑞恩》，唯一缺少的就是对人性深刻的剖析，一切都太浮于表面了。全片过于追求各种视觉效果和感官冲击，对于血淋淋的残肢断臂毫不避讳。线索过于复杂，片段转接过于生硬，情绪过于做作。导演野心很大，可是恐怖分子为什么追着中国人一直打不放？！困境叠加的结果就是搞笑了～,comment,1
793,除了演员表演的生硬，做作，说话像念题词外，这高潮能不能别有两次啊，解救人质了又为了黄饼只好再来一次，这不是高潮迭起是狗尾续貂。各类熟悉的场景都说明了该片是在摩洛哥拍的，“真实事件改编”的比例占多大啊？,comment,1
794,虽然我真的不太喜欢里面的某些演员，以及故事逻辑和剪辑存在明显的瑕疵，但电影从整体制作水平来说还是领先华语电影平均水平的。,comment,1
797,这是中国海军的宣传片么？连个完整的故事都没有，只有一段段的战斗。还不如把迫击炮之前的战斗都删了，丰满一下剧情和人物，才比较像个电影。,comment,1
803,我们也有的战争大片。林超贤这个导演挺有意思。,comment,1
813,上午看完觉得紧张刺激吊炸天。下午吃完饭突然想起上午看了部电影：“哎，上午那片子剧情是啥来着？？”,comment,1
814,配乐很出彩，血腥场面似乎有点真实但不知为什么总让人很想笑…全片最喜欢的是恐怖分子方面的狙击手小孩纸。此主旋律电影，不单张涵予同志总要时不时出来爱国主义教育非常烦人，而且人物塑造基本为零，打斗再激烈也让人觉得索然无味,comment,1
821,欣赏角度不同，我真心觉得一部电影中人物应该立住，这部比战狼真是差些,comment,1
828,工业层面是合格的。林超贤怕不是要搞一个军事题材行动宇宙？这种从头干到尾，镜头直接和特效化妆互动的“燃”个人不是特别接受,comment,1
829,个人喜欢的题材，个人觉得很不错的情节，包括演员的演技，特效，以及很棒的情节，过年和家长一起看的，父母也表示很喜欢，因为老一辈人的思想，更加深厚的家国情怀，也是被许多情节感动到，良心制作，值得推荐。,comment,1
831,不辱非吗？233看得身心俱疲。其实就是部军事AV而已，那些为战而战的动机和部署都十分荒唐可笑。不过林超贤应该是一本满足了，他难得地在芸芸香港导演中找到了自己的北上之途。在香港只能小打小闹玩飞虎队，来大陆了就高举民族主义大旗得到军方协助，那边坦克大炮迫击炮，这边手雷地雷烟雾弹，高兴就好,comment,1
832,第一幕有多难看，第二幕就有多精彩，还颇有孤独的生还者的味道。剧情，什么，你跟我讲剧情？ ps：演技就张译在线，其他人的台词功底难以形容,comment,1
839,没有战狼2好看 电影元素比较单一 人物没有战狼2性格丰满 接地气 一直动作戏会让人审美疲劳 看完更加期待战狼3了！,comment,1
848,★★★☆ 不吹不黑目前国产电影拍现代战争的顶峰。除了时有时无的弹痕略尴尬的特效个别文戏剪辑略拖沓-☆，其他都直逼好莱坞大片，巷战满满黑鹰坠落感但也彰显镜头调度和节奏的差距。直接刻画战争残酷场面+☆，广电在枪口下也只能干瞪眼。从“仁者无敌”到“强者无敌”国家大势裹挟个体。@星美学府影城,comment,1
857,林超贤借此片巩固了自己主旋律大片导演的地位，从狂轰滥炸的程度能看出其野心不小，但更重要的是这种大国心理的昭然若揭。,comment,1
859,【C-】：突突突 嘣嘣嘣 哒哒哒 全程打架零文戏 人物塑造非常有限 部分演员台词尴尬 燃 热血 但 吵 上头,comment,1
869,比战狼麻头皮的爱国主义要好很多，虽然血腥镜头多点，但剧情为0基本上全程突突突。因此看这样的一部电影还不如打两小时的使命召唤呢。,comment,1
873,剧情差，节奏乱,comment,1
875,值回票价。糟点，逻辑、节奏。台词推动剧情。顾顺的台词应该回炉再练五百年。优点，场面，海清，张译。军舰与武器都好看。ps，血腥场面多，未成年慎入。,comment,1
880,评分虚高，个人觉得勉强及格吧，人物还是很脸谱化。为了追求个性，叛逆的像个青春期的孩子，多次煽情的时候bgm让人出戏。装备很迷就不说了，可能是我不懂，战斗力 8vs150+，游戏里打机器人都不敢这么设计吧。,comment,1
882,阿拉伯老城、又不会阿语，不管是兵还是游客都得挨宰…逆战缺点这部都有，各方面不如湄公河。1节奏过紧场面大而无当 专业性无意义 2海清角色不合理又令人厌 3靠疯狂贩卖残肢讲战争残酷很低级 4放弃人物间情感 5滥用子弹时间 6什么都想装 连翼装飞行都来了 最后已无逻辑可言,comment,1
892,这。。。导演可能也是为了让观众特别满意，讲了三个故事，给你三倍观影感受。我只是真的比较怀念曾经豆瓣找个7.5分的电影都让人觉得挺好看的的时代。,comment,1
900,剧情一般吧，不是烂片，但也没多出彩，和女儿国差不多的剧情感。全片不停的突突突，文戏太少，觉的吵的耳朵疼。结果这么好的口碑，个人感觉粘了题材的光，大场面、煽情爱国，煽动好多热血～～感觉以后会出很多这种片子,comment,1
905,咚咚咚哐哐哐铛铛铛轰轰轰…结束。林超贤用超快的节奏和剪辑搭配足量的bgm来填满整个电影，可使人散场时忽略掉故事逻辑和人物建设的不足，这也不失为一个聪明的手段。,comment,1
909,林超贤不会让人失望，这次索性连上一部为了塑造人物而尴尬的爱情戏直接拿掉，一顿轰炸，过瘾。但我总是在意，我国这些精锐军人有需要救助一个法籍人和拿黄饼吗？毕竟那不是任务，没必要做无谓的牺牲及浪费枪支弹药，同时，他们怎么拿到补给去执行黄饼的任务的？很成功的类型片。注意到黄景瑜的帅！,comment,1
910,没有剧情，没有悬念，没有人物，没有高潮，没有感动。只有子弹突突突乱打！选角最大的失误是用了海清。,comment,1
913,劫船、巷战，如此贴近同样主题的巅峰作品《菲利普船长》《黑鹰坠落》进行叙事，这片子在勇气层面已经不输华为了；快速剪辑战斗场面，则显出导演的不自信，需要“贴身肉搏”式的模糊刻画来传达自己要观众接受的内容；而网络上面一波又一波对《战狼2》的诋毁、嘲讽，更显许多人的招黑体质（，土壤仍适合快手、拼多多这般app的生存，启蒙任重道远）。十年过去，大陆战争片依然无出《集结号》其右者。大概，观众们，他们没看过好片吧。,comment,1
919,是很燃，燃到讓人來不及反應劇情上層出不窮的bug，埋了很多線索卻沒解開，人物也沒能立起來，但比戰狼2好得多了。,comment,1
921,港导大陆版黑鹰坠落...耀我军威...战争爆破血腥场面可以，剧情依然是短板...主旋律价值观输出仍显突兀...小强般永远干不完的穆斯林...海清还是拍电视剧吧...比湄公河略逊...,comment,1
932,我能理解很多人对战狼2的厌恶，但那至少还是很标准的个人英雄片，有人物塑造（虽然太中二），有成熟的故事（虽然太狂妄），而这个呢，只有一连串的所谓任务和战斗，过火的像一场射击游戏，无节制到冗长沉闷，突突突打得脑仁疼。以及，千万别提《黑鹰坠落》啊。,comment,1
935,从头到尾就是个打，到处爆炸，血肉横飞，正、反方人物都没有一个鲜活到能让你投入地爱或者投入地恨的，打得再精彩文戏弱的片子也都不是我的菜。,comment,1
942,演员很尬，镜头调度太差，低于我的预期。总体比战狼好，特别是空镜头的运用。叙事和人物塑造都是弱项，导演能力不行是硬伤。其实本来可以拍的最好的应该是空天猎，可惜主角选错了。,comment,1
947,咔咔咔就是干，剧情太弱，缺乏团队作战的展示,comment,1
953,比战狼好，但和一流战争片还有差距。剥糖纸的那段情节尴尬极了，典型以前用小事物强行塑造英雄的套路。竟然有人说这段感人？呃，反正我差点熬出尬癌[弱]枪战戏是密集和比较突出的，动作戏也还行，剧情还是有点做作了。虽然是真实事件改编，几个大段也有点过了。总之难得国产主旋律电影出色的，林超贤成功了,comment,1
964,3.5星。看完太阳穴还一直突突跳，太刺激了，一直子弹乱飞炸弹爆炸，吵得头疼，就是部肾上腺电影。不足之处是剧情包袱太外露了，看到前面马上能猜到后面，比如吃糖梗之类的，希望还是能有更多艺术上的升华，和敦刻尔克的差距就在这些剧情的细节铺设上。,comment,1
969,摄影调度再漂亮点、后半程节奏再紧凑点、小队伤亡再惨烈一点、国家命令再荒谬无情一点、电脑特效再少用一点，会是一部好电影。,comment,1
976,1、电影时长过长，如果能压缩在100分钟内观感应该会舒服很多；2、大段的血腥镜头有防止女性观众睡眠的功效；3、艺人红了，在获得更大平台的机会之后应该认真精进一下自己的专业素养才能圈到更多粉吧~比如台词功底和普通话等等，毕竟这个不是隔壁喜剧四川话河南话啥的，可以故意做梗肆意飞扬。,comment,1
980,就，明明知道导演和演员已经在努力了，乍一看也像那么一回事，但，节奏、表演、镜头等等导致，动作戏不像好莱坞主流动作片那样有临场感，换句话说，打得再激烈看起来仍然感觉这就是在演戏，而不是觉得“这跟真实情况或许有几分相像”。,comment,1
986,比较真实比较有镜头突破，可惜故事和演员不硬，敌人也不硬。,comment,1
990,三星半，前面是在无聊，战争戏能打动人就行了，几个年轻演员太娘了，而且让人脸盲，应该都整了。,comment,1
992,高配版战狼2，有些情节和人物以及人物的演绎过于脸谱化（对，我说的就是海清）。,comment,1
994,走的是战狼的路子，为了观感而刻意凸显了战斗的残酷和激烈， 也弱化了剧情，总的来说，还是很值得进电影院感受一下的，只不过我看到后面实在忍不住打了个盹（,comment,1
998,剧情前半段略像麒麟，但后半段不请示上级就敢自己加（jia）任（xi）务，我就不是很能理解了…班长同学，单不服从命令这一条就够你上军事法庭的好么更何况你还顺走了不知道哪里来的脏弹原料→_→这样真的好么编剧同学…总之情节硬伤场面暴力血腥全程突突突我军威武。鲸鱼表现无功无过有点帅,comment,1
999,为导演玩到嗨加星！客观看，成本不及红海1/5的勇者行动曾因为军事大于故事惨遭差评;成本低于红海两千万的‘危机13小时&#39;改编更真实也不过及格线上;很明显红海既不写实又不是&#39;敢死队&#39;类的爽片…算一种有强军功效的新类型片吧～感受挺新颖，像吃到了金家招待的正宗烧烤。火候特别过，吃撑了那种,comment,1
1002,克制平稳让电影质量上佳，林超贤的动作设计和演员调度还是很不错的，但是摄影问题很大，颜色和运镜和部分剪辑让观感很不舒服，全程下来特别难受，国内为何不用胶片摄影呢，还是说放映问题...对于同类电影观影数量较多的人来说太容易产生疲劳了，还有这也太不适合春节档了吧🤔,comment,1
1003,1、三星半，一个字，硬；2、几乎从头干到尾，抛弃了老套的感情戏，或者说没有停下来用闲笔去写感情，而是都纳入到战斗中；3、这样一个弊端就是每个人物都平面化，没有立起来，也认不全。,comment,1
1006,真人版吃鸡和低配版《使命召唤》，一场大型的闯关游戏，没有人物，没有剧情，没有主题，就是一通狂打，越到后面越视觉疲劳，不过最重要的问题还是空洞乏味，毫无起承转合，看完了连角色都没有认全，而作为主角的这些人在战场上装备都能随便捡，连坦克都能捡到，我也是服了编剧了。,comment,1
1008,突突突突突突突突突突突突突然后砰砰砰砰砰砰砰砰砰砰然后就结束了，基本没剧情，为了爆炸而爆炸，张涵予就是打酱油的。跟《湄公河行动》差了100个《战狼2》的距离。尴尬尴尬。,comment,1
1017,新年第一部，题材取胜，特效护身，故事讲得竟然比湄公河还弱，林导吃到甜头就更加不走心了？整个就是完成任务式烧钱炫技。反正这种背靠大佬的片子都有保底给分，就不给额外星了（用不着）。以及这片子完全不适合过年全家看，档期很有问题，希望分级制度赶紧出来。,comment,1
1024,剧本文戏不足，停不下来的仗后来只能靠音乐舒缓。如果能细心塑造团队的每个角色、拍一下默契是怎么来的，精选一两场战役，就高级了。现在这样，还不如自己去玩游戏。很多梗其实都缺了接应，看着难受。战狼不足的团队精神、世界观、赞美和平倒是都有了。海清、张涵予及船舰里的所有人，演技超差！假3D。,comment,1
1026,"评价《湄公河行动》的话可以再说一次：
大陆拿手的军事片底子，搭配香港导演的动作片经验，直追好莱坞大片啊。",comment,1
1029,林超贤本来是香港三流导演里我蛮欣赏的一个。,comment,1
1033,可能无尿点满场看嗨的观众都没人瞧片尾字幕，中国这个不分级特殊的电影市场需要一个类似宝莱坞的称号与世界区分，票房最高的R级了吧。导演在正式的背景里把国产战争类型做足还夹带血腥疯狂的私货，剧情时空里的漏洞都不提了？真别跟美军比，像鬼国的恐怖分子怕。相比残肢我实敌虚埋下妄恨比意淫更可怕。,comment,1
1040,看吐了……镜头一直晃，不懂导演的表现手法，一直打打打打打晃晃晃晃晃，枪战到底……评分这么高被骗了看的啥鬼，之前以为比战狼2好看，其实哪有它好看,comment,1
1043,林超贤依然没有任何长进。前一小时在剧本和导演上很糟糕了，多线叙事的剪辑策应混乱，配乐又多又杂，和那些电视剧质感的摄影也不搭，人物没什么刻画。但后一小时拿回了点分，最显眼的好处是做了些碎尸爆裂伤之类效果，以及有些军事上的演示，遭遇战一节的节奏也拿捏尚可。拍法上应重点借鉴了雷德利作品,comment,1
1044,完全无剧情 特效是砸钱了 但是真无聊,comment,1
1045,场面挺燃，剧情也还可以，更喜欢湄公河。电影不错，可是粉丝太恶心了，随便啥东西都出来踩战狼二，压根不同的剧情，只是题材相似而已看把你们这群货色牛逼的，真的是低级。,comment,1
1046,跟此导演八字不合！几年前看他的湄公河行动被晃晕，今天看他的红海行动差点被晃吐了！两秒切一次镜头，没有一个镜头是固定机位拍的，全程手持。剪辑眼花缭乱，起初只是有点晕后来完全受不了了闭上眼睛差点吐了。前面一排俩白发苍苍的爷爷看了半个小时离场了。心疼他们的电影票，但是没办法身体重要。。,comment,1
1049,很难很像，一部要剧情没剧情，文戏几乎全无，脸谱模糊，角色缺乏必要互动，打戏冗长以至于最后20分钟像块丑陋补丁的电影，竟然会收获这么多“直男！”“过瘾！”“好燃！”的好评。,comment,1
1065,剪辑混乱，强制3D，还有导演是不是不会讲故事🙃,comment,1
1072,卖惨二流，战争片三流，国威情怀不入流。没有片尾生拉硬扯的装逼字幕还可以勉强扛个三星，因为强奸眼球的口号自动屏蔽一星【摊手~桥段设计不聪明，仗要真的这样打起来还是照旧人命去填的煞笔画风，完全对不起祖宗兵法，人物刻画除了残肢毁容基本没有任何触动点，生硬还模糊，还不如铁血战士第一部或者异形第二部里那些傻叉大兵给人印象深刻,comment,1
1080,看困了，无聊，没有人物特点，纯为了煽动气氛，实在不知道想说明啥,comment,1
1085,分分钟跳戏，剧本好单薄，对白质量扛不起剧情和画面效果,comment,1
1090,主旋律片情感都是封闭的。剧情就怕说错话。然后一顿猛打，打的越凶，越是看得闷，看人砸东西，没共鸣的话，开始还叫声好，后来就是吵耳朵。等于是听隔壁夫妻吵架，你就是不知道为何吵，听墙根没比这个更憋屈更没劲了。,comment,1
1092,列几个硬伤，1 剧情不严密，黄饼完全是多余的一条线，2 人物形象几乎不存在，都懒得脸谱化，3 血腥镜头没必要，光是恶心人毫无美感。最大的硬伤是，开历史倒车，战争片进化了这么多年，居然没有丝毫的对战争的反思或者主题的升华，还不如战狼2起码还有大国YY,comment,1
1097,国庆就放这？演员就这演技？,comment,1
1101,主要是感觉不够严谨，中间有几段跳得厉害，本来脸都不易认清，剧情一跳跃，谁跟谁就更对不上了。等于是纯看枪战了，还有海清的角色还是感觉不太现实。,comment,1
1109,激战学洛奇、勇士，湄公河学越战电影，红海学菲利普船长、黑鹰坠落当然还有拆弹部队，林超贤北上后灵气全无，只能做做类型片买办的行当，可惜画虎不成反类犬，尤其几处升格特效，劣质的让人看了想砸银幕,comment,1
1111,全片就是突突突突大炮开兮轰他娘断头断手断脚突突突突再大炮开兮轰他娘断头断手脚。全片人物极其扁平。少儿不宜。,comment,1
1115,没有剧情，没有人物，全程就是打打打，评分虚高。,comment,1
1120,节奏乱，情节杂，某些演员口条演技为0，吵翻天的音效还有四处核平，看的人好累。还想问下啥时候电影能分级，小朋友本来接受爱国教育，却看到了爆头割喉和断肢23333,comment,1
1121,我实在是觉得不好看，全程突突突，没剧情啊。慢镜头一次就够了啊，那么多次真的好尴尬啊。还有为什么这么多年了，我国电影还是这样，主角受伤了，仗就不打了，大家都等你们聊完继续？？？以及这种片真的不适合带小朋友看啊太血腥了吧。,comment,1
1133,可以说是非常的动感地带了 轰隆隆 噼里啪啦 咚咚咚 嘭嘭咚！一个炸弹飞胳膊飞腿，这些闭上眼睛就可以忍受，关键是里面还有个演技奇差的...,comment,1
1140,该导演的手法已确定落伍，全程噪音污染。演员对背后有强大后台支撑所体现的自信呈现不利，说话装逼出戏。弹头慢慢飞的手段是要用几次？女主证实了自己是家庭妇女专业户，被半边天压瘫。,comment,1
1143,土豪式抛弃细节的生硬主旋律，无异于把演员的片酬拿给林超贤玩更大场面的枪战和爆破，结果烟消云散后什么也没剩下，看完反而觉得战狼2没那么糟，至少看一个人逞英雄比看一群人要舒服多了,comment,1
1151,我也是日了你们的妈信了这8.5的评分 8个人起码干了500个人 剧情莫名其妙 配乐一刻不停 太气了 大过年的！,comment,1
1152,音乐5 画面5 导演1 故事1 表演1 印象1 138分钟，7分钟就受不了了。春节档，看得又累又吵。为什么我爱看外国片？因为有时我不看字幕也能听懂他们在说什么，反而现在的国产片不看字幕根本听不清这些演员的温吞水。鸡血打得过多小心副作用。,comment,1
1154,血腥程度可以可以。配乐什么的真不太行。故事很模糊，都是在打，人物刻画更是模糊。,comment,1
1159,恭喜林超贤导演在《湄公河行动》之后水准又倒退了两大条街，不仅如此，他还要尝试进一步突破观众审美底线开启一个举国意淫的时代，两个小时狂轰滥炸造成生理心理双重伤害，疯狂对标经典战争片的时候为何不先自省一下节奏意识、叙事逻辑、价值观输出，毕竟看电影不是放鞭炮，响数越多越牛逼。,comment,1
1161,战狼去油腻版，还是不够真实，问题出在女性角色的设置上，没有必要没有必要！也出在演员上，演技不到位让人出戏，对比《血战钢锯岭》的加菲，没得比。老公说完全可以get直男的燃点在哪里，但像游戏打怪，不像打仗。,comment,1
1163,林超贤其实和很多像刘伟强，王晶那样的博纳系导演一样 已经完全不管香港电影历来的弱点与短板，反而“肆无忌惮”的把弱点当成优点充斥于影片的每一个时段和角落。就如同假设香港盛产香蕉，之前是还做香蕉饭吃，现如今是一日三餐包括夜宵，都只吃香蕉，好像不如此就不能彰显其爱港爱国爱电影。可能是有,comment,1
1169,这是一部除了动作场面尚可，但在几乎其他所有方面都很差的电影。剧本单薄，文戏孱弱，主题混乱，节奏差，角色脸谱化、扁平化，演技全不在线，完成度低，摄影、运镜差，配乐差。这部电影豆瓣评分8.5是不可理喻的。,comment,1
1171,开头的剪辑一片混乱。进入人质营简直就是个笑话，破绽多的不要。一些人物设定突然消失无踪不知去向失去作用。黄景瑜就那么几句话，能好好练一练自己的台词吗？作为拥有爱国热血特质的商业片，用电影语言来看，那就是各方面的差。,comment,1
1173,怀疑这片根本没有剧本，叙事逻辑？不存在的。各种木偶尬演、五毛特效………战狼2看完有人意淫打仗，这片看完他们可能要犹豫，这是唯一好的一点，但本质上还是消费战争，吃相难看,comment,1
1174,1.全剧只有疯狂打，越到后面越视觉疲劳，也是第一次想中途退场 2.这么血腥的片子竟然没有分级提示！同场N个14岁或以下的小朋友。3.一星给张译，一星给副队和李懂的颜值。片中最喜欢李懂，结果翻出演员介绍一看，原来四年前就说过喜欢他主演的蓝色石头😅,comment,1
1177,没有剧情，全部脸谱，敌人很凶残，我军很牛逼。但可不可以不要这样硬喊，稍微设计一下，毕竟电影是一门艺术。不能懂为什么要如此舔菊。,comment,1
1178,本质上就是一现代精致版抗日神剧，甚至比二哈还不如，二哈只是恶俗的烂，红海则退化到了完全没有叙述的程度，一切都是展示，展示大场面，展示大爆炸，展示爱国情怀——你看不到导演在说什么，或许，导演本来就什么都没想说……而联想起这俩货居然硬生生成了中国影史票房前二，内心真特么绝望！,comment,1
1180,中国影史上第一部纯动作片。即意味着零人物零剧情零逻辑。打就对了，够不够票钱，不够再补点儿。,comment,1
1190,战舰副炮以一当十快银似地击落所有炮弹的镜头简直是无语，演员们挺卖力气的，但作为导演林超贤在尝到湄公河行动甜头之后如法炮制行动系列，真的是挺入魔道的。,comment,1
1193,还是唐探好看啊！为什么这种电影总是要插入一个海清这样的角色？我不懂。可能因为我刚好在看homeland，终究走剧情线比较是我的菜。。。,comment,1
1194,哪儿哪儿都出戏。海清的演技、出水的“红海”、肥皂剧一样的配乐、特假的特效、做作的动作、刻意的台词..... 实在看不下去了，叉掉。,comment,1
1195,都是真事改编，剧情差湄公河太远了吧,comment,1
1199,主旋律，不明白为什么评分这么高，看完之后只记得一个劲的突突突，剧情方面太乱了，倒成了四不像。,comment,1
1205,全片无剧情，砰砰砰血肉模糊，磅磅磅尸首横飞，进发对打逃、进发对打逃、进发对打逃…… 就这样，演了2小时，电影结束／2小时的战争场面，看似很燃，问题是无剧情只打仗，没有情感铺垫，作为观众燃不动，觉壮烈但不悲情／如果是冲着黄景瑜的，那不用看了。他的所有镜头加起来10分钟，台词20句。露面要么涂油彩，要么挂血污，打了个大瓶酱油／海清的角色很烦，演什么都一个样，歇斯底里，看不出演技／一星给真实事件，一星给板寸女兵／电影分级很有必要。,comment,1
1211,太血腥了，剧情有点夸张。,comment,1
1220,真实事件改编缺并没有那么高的可信度，剧情有些过于拖沓，很多线没有展开延续很散乱，海清演技在大银幕上还是不太够，关于国家可以非常感人，但是没有戳到人的泪点，无论是比起《湄公河行动》还是《战狼2》不成熟就是不成熟。,comment,1
1230,在我看来，所谓太燃就是枪林弹雨和轰炸得太过分了，一刻都没让人休息下来，耳朵和眼睛在煎熬。光是看电影的我都累了，里面人物难道就也不累吗，眼泪都没擦干，就马上要又要打起来了......,comment,1
1234,海陆空全方位，下一个可能是火箭军？剧情本身么一眼看到底，人物也是看似有脑实际套路的燃燃燃燃燃，嗯，完成度不错，但也就这样了，莫须有的制度自信框架里面，能做的套路也就这些了,comment,1
1235,文戏太少，人物刻画差，导致枪战戏该出情绪该出人性的地方激发不出来。枪战整体不错，但是太过密集，导致疲劳。PS：海清的英语太跳戏了,comment,1
1250,看得头晕目眩的想吐而离场，人物没啥印象没立起来，换一波也可以。,comment,1
1258,就是莫名的爆炸，剧情不够啊，比战狼2湄公河差些，有些失望,comment,1
1266,"张译的演技其实挺好的, 不过马景涛咆哮式的演法真让人难忍. 场面特技不算太差,剧情跟战狼,空天猎什么的差不多吧..2/5分最多了.",comment,1
1270,其实很难看。战狼后遗症系列，2018年会有一大批的军备电影出现，你说烂片吗？不是的，故事特效都算合格，但你总觉得会难看，大概把装备上的心思放在剧本细节打磨上会好一些。,comment,1
1279,都不想看完……最怕中二病……尴尬至极……敢不敢有点剧情……,comment,1
1280,国家赞助的这种能打分就不错了   论特效及不上好莱坞   没啥剧情  不严谨   片子可以  但是我不喜欢  红海战狼这种类型的绝对不会再去了  无趣  要是喜欢大场面还不如去看卫国战争那种纪录片,comment,1
1282,看过预告片。把经典的营救片、战争片桥段抄了一遍，幻想兵器大展示，加上西游记一样的特效，任何动作都先起范儿的演技，最恶心的是拯救情节和战斗过程都是意淫出来的还在片头宣称根据真实事件改编。新·帝国神剧。Enjoy.,comment,1
1284,纯粹煽动民族情节，毫无剧情也不需要演绎，单纯渲染战争残酷性以及炫耀武力。渲染残酷给一星吧，其余的没法看。如果战狼的故事是俗套，那么红海根本没有故事。,comment,1
1297,一个人物都没立起来，女性角色演技尬死，要不是看着狙击手帅，一星都不想给。如果把爆炸去掉能当ppt看。,comment,1
1298,不懂大家为啥觉得好，剧情内容简单，前半段满地尿点，后半段失败失败失败……个人还是比较喜欢《战狼2》，经过艺术加工后感觉更有可看度。这一部，更像是国产电视剧……就算想拍正片，就想内容单一主题突出，那请剪辑师再剪个紧凑版吧，现在这样真心又臭又长。,comment,1
1300,这片子真的有八点五星吗，怀疑。大部分人物都没立起来，稍微立体一点的女记者又讨厌得要命。不论是同期声还是配乐都好炸得我头晕了。还有，并没有看大什么大尺度的场面，拿这个做宣传也没有任何益处可言,comment,1
1303,文戏交代的太仓促，武戏剪的太乱，除了张译其他演员演技也不在线。,comment,1
1307,对这种总是打打打打的电影都不太感兴趣  剧情单薄 表演没有空间 整体展现了亢奋的状态 ,comment,1
1308,有二三战术效果与场面做的很好，多数是鸡肋，三流剧情，观影疲劳。除了张译有点“人”样，本质上还是让人恶心的“军八股”！海清真糟糕。5.9,comment,1
1311,北上的林超贤扬长避短逐渐确立自己的商业片导演地位，个人特色明显：手持摄影、凌厉剪辑、近身动作戏、巷战，更抓住了运动片、主旋律这些热点。片子本身的完成度非常高，打两星只是因为爆裂刑警豆瓣评分是7.6，江湖告急也是7.6，这部总不能比那两个高吧,comment,1
1317,emmm，动作戏尺度确实可以，但是如果拿类型片的标准来要求的话，1.节奏好迷，没完没了的打最后却没推出个结尾出来，沙漠直接切大海可还行；2. 人物塑造直接不要了，如果在前面多给非一线明星的小队队员点戏，后面飞沙走石间才更有代入感啊导演；3. 听上级指挥到为了正义的转折只有一个海清够吗？而且你确定后续的死伤你们剩下的人扛得住？主创，美国故事了解一下？,comment,1
